Player,Action,Destination,Depth,Value,Alpha,Beta,CUT-OFF?
N/A,N/A,N/A,0,-Infinity,-Infinity,Infinity
Union,Paratroop Drop,B,3,11.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,21.0,55.0,73.0
Union,Paratroop Drop,BA,3,-16.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,21.0,55.0,73.0
Union,Paratroop Drop,BC,3,50.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,50.0,55.0,73.0
Union,Paratroop Drop,BD,3,14.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,50.0,55.0,73.0
Union,Paratroop Drop,C,3,53.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,53.0,55.0,73.0
Union,Paratroop Drop,D,3,6.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,53.0,55.0,73.0
Union,Paratroop Drop,E,3,25.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,53.0,55.0,73.0
Union,Paratroop Drop,F,3,21.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,53.0,55.0,73.0
Union,Paratroop Drop,G,3,20.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,53.0,55.0,73.0
Union,Paratroop Drop,H,3,13.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,53.0,55.0,73.0
Union,Paratroop Drop,I,3,57.0,55.0,73.0
Confederacy,Paratroop Drop,AC,2,57.0,57.0,73.0
Union,Paratroop Drop,J,3,-4.0,57.0,73.0
Confederacy,Paratroop Drop,AC,2,57.0,57.0,73.0
Union,Paratroop Drop,K,3,64.0,57.0,73.0
Confederacy,Paratroop Drop,AC,2,64.0,64.0,73.0
Union,Paratroop Drop,L,3,68.0,64.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,M,3,-25.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,N,3,20.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,O,3,14.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,P,3,32.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,Q,3,26.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,R,3,27.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,S,3,-13.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,T,3,52.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,U,3,38.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,V,3,24.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,W,3,0.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,X,3,60.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,Y,3,-24.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,Z,3,1.0,68.0,73.0
Confederacy,Paratroop Drop,AC,2,68.0,68.0,73.0
Union,Paratroop Drop,BB,1,68.0,55.0,68.0
Confederacy,Paratroop Drop,AD,2,-Infinity,55.0,68.0
Union,Force March,BA,3,31.0,55.0,68.0
Confederacy,Paratroop Drop,AD,2,31.0,55.0,68.0
Union,Force March,BD,3,61.0,55.0,68.0
Confederacy,Paratroop Drop,AD,2,61.0,61.0,68.0
Union,Paratroop Drop,A,3,68.0,61.0,68.0
Confederacy,Paratroop Drop,AD,2,68.0,68.0,68.0,CUT-OFF
Union,Paratroop Drop,BB,1,68.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,-Infinity,55.0,68.0
Union,Force March,BA,3,-1.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,-1.0,55.0,68.0
Union,Force March,BD,3,29.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,29.0,55.0,68.0
Union,Paratroop Drop,A,3,36.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,36.0,55.0,68.0
Union,Paratroop Drop,AA,3,10.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,36.0,55.0,68.0
Union,Paratroop Drop,AB,3,-14.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,36.0,55.0,68.0
Union,Paratroop Drop,AC,3,41.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,41.0,55.0,68.0
Union,Paratroop Drop,AD,3,-6.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,41.0,55.0,68.0
Union,Paratroop Drop,BA,3,-1.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,41.0,55.0,68.0
Union,Paratroop Drop,BC,3,65.0,55.0,68.0
Confederacy,Paratroop Drop,B,2,65.0,65.0,68.0
Union,Paratroop Drop,BD,3,29.0,65.0,68.0
Confederacy,Paratroop Drop,B,2,65.0,65.0,68.0
Union,Paratroop Drop,C,3,68.0,65.0,68.0
Confederacy,Paratroop Drop,B,2,68.0,68.0,68.0,CUT-OFF
Union,Paratroop Drop,BB,1,68.0,55.0,68.0
Confederacy,Paratroop Drop,BA,2,-Infinity,55.0,68.0
Union,Force March,BD,3,84.0,55.0,68.0
Confederacy,Paratroop Drop,BA,2,84.0,84.0,68.0,CUT-OFF
Union,Paratroop Drop,BB,1,68.0,55.0,68.0
Confederacy,Paratroop Drop,BC,2,-Infinity,55.0,68.0
Union,Force March,BA,3,120.0,55.0,68.0
Confederacy,Paratroop Drop,BC,2,120.0,120.0,68.0,CUT-OFF
Union,Paratroop Drop,BB,1,68.0,55.0,68.0
Confederacy,Paratroop Drop,BD,2,-Infinity,55.0,68.0
Union,Force March,BA,3,84.0,55.0,68.0
Confederacy,Paratroop Drop,BD,2,84.0,84.0,68.0,CUT-OFF
Union,Paratroop Drop,BB,1,68.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-Infinity,55.0,68.0
Union,Force March,BA,3,-43.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-43.0,55.0,68.0
Union,Force March,BD,3,-13.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-13.0,55.0,68.0
Union,Paratroop Drop,A,3,-6.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-6.0,55.0,68.0
Union,Paratroop Drop,AA,3,-32.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-6.0,55.0,68.0
Union,Paratroop Drop,AB,3,-56.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-6.0,55.0,68.0
Union,Paratroop Drop,AC,3,-1.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-1.0,55.0,68.0
Union,Paratroop Drop,AD,3,-48.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-1.0,55.0,68.0
Union,Paratroop Drop,B,3,-16.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-1.0,55.0,68.0
Union,Paratroop Drop,BA,3,-43.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,-1.0,55.0,68.0
Union,Paratroop Drop,BC,3,23.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,23.0,55.0,68.0
Union,Paratroop Drop,BD,3,-13.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,23.0,55.0,68.0
Union,Paratroop Drop,D,3,-21.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,23.0,55.0,68.0
Union,Paratroop Drop,E,3,-2.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,23.0,55.0,68.0
Union,Paratroop Drop,F,3,-6.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,23.0,55.0,68.0
Union,Paratroop Drop,G,3,-7.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,23.0,55.0,68.0
Union,Paratroop Drop,H,3,-14.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,23.0,55.0,68.0
Union,Paratroop Drop,I,3,30.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,30.0,55.0,68.0
Union,Paratroop Drop,J,3,-31.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,30.0,55.0,68.0
Union,Paratroop Drop,K,3,37.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,37.0,55.0,68.0
Union,Paratroop Drop,L,3,41.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,M,3,-52.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,N,3,-7.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,O,3,-13.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,P,3,5.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,Q,3,-1.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,R,3,0.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,S,3,-40.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,T,3,25.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,U,3,11.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,V,3,-3.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,W,3,-27.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,X,3,33.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,Y,3,-51.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,Z,3,-26.0,55.0,68.0
Confederacy,Paratroop Drop,C,2,41.0,55.0,68.0
Union,Paratroop Drop,BB,1,41.0,55.0,41.0,CUT-OFF
N/A,N/A,N/A,0,55.0,55.0,Infinity
Union,Paratroop Drop,BC,1,Infinity,55.0,Infinity
Confederacy,Paratroop Drop,A,2,-Infinity,55.0,Infinity
Union,Force March,BA,3,43.0,55.0,Infinity
Confederacy,Paratroop Drop,A,2,43.0,55.0,Infinity
Union,Paratroop Drop,AA,3,54.0,55.0,Infinity
Confederacy,Paratroop Drop,A,2,54.0,55.0,Infinity
Union,Paratroop Drop,AB,3,30.0,55.0,Infinity
Confederacy,Paratroop Drop,A,2,54.0,55.0,Infinity
Union,Paratroop Drop,AC,3,85.0,55.0,Infinity
Confederacy,Paratroop Drop,A,2,85.0,85.0,Infinity
Union,Paratroop Drop,AD,3,38.0,85.0,Infinity
Confederacy,Paratroop Drop,A,2,85.0,85.0,Infinity
Union,Paratroop Drop,B,3,70.0,85.0,Infinity
Confederacy,Paratroop Drop,A,2,85.0,85.0,Infinity
Union,Paratroop Drop,BA,3,43.0,85.0,Infinity
Confederacy,Paratroop Drop,A,2,85.0,85.0,Infinity
Union,Paratroop Drop,BB,3,55.0,85.0,Infinity
Confederacy,Paratroop Drop,A,2,85.0,85.0,Infinity
Union,Paratroop Drop,BD,3,73.0,85.0,Infinity
Confederacy,Paratroop Drop,A,2,85.0,85.0,Infinity
Union,Paratroop Drop,C,3,112.0,85.0,Infinity
Confederacy,Paratroop Drop,A,2,112.0,112.0,Infinity
Union,Paratroop Drop,D,3,65.0,112.0,Infinity
Confederacy,Paratroop Drop,A,2,112.0,112.0,Infinity
Union,Paratroop Drop,E,3,84.0,112.0,Infinity
Confederacy,Paratroop Drop,A,2,112.0,112.0,Infinity
Union,Paratroop Drop,F,3,80.0,112.0,Infinity
Confederacy,Paratroop Drop,A,2,112.0,112.0,Infinity
Union,Paratroop Drop,G,3,79.0,112.0,Infinity
Confederacy,Paratroop Drop,A,2,112.0,112.0,Infinity
Union,Paratroop Drop,H,3,72.0,112.0,Infinity
Confederacy,Paratroop Drop,A,2,112.0,112.0,Infinity
Union,Paratroop Drop,I,3,116.0,112.0,Infinity
Confederacy,Paratroop Drop,A,2,116.0,116.0,Infinity
Union,Paratroop Drop,J,3,55.0,116.0,Infinity
Confederacy,Paratroop Drop,A,2,116.0,116.0,Infinity
Union,Paratroop Drop,K,3,123.0,116.0,Infinity
Confederacy,Paratroop Drop,A,2,123.0,123.0,Infinity
Union,Paratroop Drop,L,3,127.0,123.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,M,3,34.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,N,3,79.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,O,3,73.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,P,3,91.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,Q,3,85.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,R,3,86.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,S,3,46.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,T,3,111.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,U,3,97.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,V,3,83.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,W,3,59.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,X,3,119.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,Y,3,35.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,Z,3,60.0,127.0,Infinity
Confederacy,Paratroop Drop,A,2,127.0,127.0,Infinity
Union,Paratroop Drop,BC,1,127.0,55.0,127.0
Confederacy,Paratroop Drop,AA,2,-Infinity,55.0,127.0
Union,Force March,BA,3,69.0,55.0,127.0
Confederacy,Paratroop Drop,AA,2,69.0,69.0,127.0
Union,Paratroop Drop,A,3,106.0,69.0,127.0
Confederacy,Paratroop Drop,AA,2,106.0,106.0,127.0
Union,Paratroop Drop,AB,3,56.0,106.0,127.0
Confederacy,Paratroop Drop,AA,2,106.0,106.0,127.0
Union,Paratroop Drop,AC,3,111.0,106.0,127.0
Confederacy,Paratroop Drop,AA,2,111.0,111.0,127.0
Union,Paratroop Drop,AD,3,64.0,111.0,127.0
Confederacy,Paratroop Drop,AA,2,111.0,111.0,127.0
Union,Paratroop Drop,B,3,96.0,111.0,127.0
Confederacy,Paratroop Drop,AA,2,111.0,111.0,127.0
Union,Paratroop Drop,BA,3,69.0,111.0,127.0
Confederacy,Paratroop Drop,AA,2,111.0,111.0,127.0
Union,Paratroop Drop,BB,3,81.0,111.0,127.0
Confederacy,Paratroop Drop,AA,2,111.0,111.0,127.0
Union,Paratroop Drop,BD,3,99.0,111.0,127.0
Confederacy,Paratroop Drop,AA,2,111.0,111.0,127.0
Union,Paratroop Drop,C,3,138.0,111.0,127.0
Confederacy,Paratroop Drop,AA,2,138.0,138.0,127.0,CUT-OFF
Union,Paratroop Drop,BC,1,127.0,55.0,127.0
Confederacy,Paratroop Drop,AB,2,-Infinity,55.0,127.0
Union,Force March,BA,3,93.0,55.0,127.0
Confederacy,Paratroop Drop,AB,2,93.0,93.0,127.0
Union,Paratroop Drop,A,3,130.0,93.0,127.0
Confederacy,Paratroop Drop,AB,2,130.0,130.0,127.0,CUT-OFF
Union,Paratroop Drop,BC,1,127.0,55.0,127.0
Confederacy,Paratroop Drop,AC,2,-Infinity,55.0,127.0
Union,Force March,BA,3,38.0,55.0,127.0
Confederacy,Paratroop Drop,AC,2,38.0,55.0,127.0
Union,Paratroop Drop,A,3,75.0,55.0,127.0
Confederacy,Paratroop Drop,AC,2,75.0,75.0,127.0
Union,Paratroop Drop,AA,3,49.0,75.0,127.0
Confederacy,Paratroop Drop,AC,2,75.0,75.0,127.0
Union,Paratroop Drop,AB,3,25.0,75.0,127.0
Confederacy,Paratroop Drop,AC,2,75.0,75.0,127.0
Union,Paratroop Drop,AD,3,33.0,75.0,127.0
Confederacy,Paratroop Drop,AC,2,75.0,75.0,127.0
Union,Paratroop Drop,B,3,65.0,75.0,127.0
Confederacy,Paratroop Drop,AC,2,75.0,75.0,127.0
Union,Paratroop Drop,BA,3,38.0,75.0,127.0
Confederacy,Paratroop Drop,AC,2,75.0,75.0,127.0
Union,Paratroop Drop,BB,3,50.0,75.0,127.0
Confederacy,Paratroop Drop,AC,2,75.0,75.0,127.0
Union,Paratroop Drop,BD,3,68.0,75.0,127.0
Confederacy,Paratroop Drop,AC,2,75.0,75.0,127.0
Union,Paratroop Drop,C,3,107.0,75.0,127.0
Confederacy,Paratroop Drop,AC,2,107.0,107.0,127.0
Union,Paratroop Drop,D,3,60.0,107.0,127.0
Confederacy,Paratroop Drop,AC,2,107.0,107.0,127.0
Union,Paratroop Drop,E,3,79.0,107.0,127.0
Confederacy,Paratroop Drop,AC,2,107.0,107.0,127.0
Union,Paratroop Drop,F,3,75.0,107.0,127.0
Confederacy,Paratroop Drop,AC,2,107.0,107.0,127.0
Union,Paratroop Drop,G,3,74.0,107.0,127.0
Confederacy,Paratroop Drop,AC,2,107.0,107.0,127.0
Union,Paratroop Drop,H,3,67.0,107.0,127.0
Confederacy,Paratroop Drop,AC,2,107.0,107.0,127.0
Union,Paratroop Drop,I,3,111.0,107.0,127.0
Confederacy,Paratroop Drop,AC,2,111.0,111.0,127.0
Union,Paratroop Drop,J,3,50.0,111.0,127.0
Confederacy,Paratroop Drop,AC,2,111.0,111.0,127.0
Union,Paratroop Drop,K,3,118.0,111.0,127.0
Confederacy,Paratroop Drop,AC,2,118.0,118.0,127.0
Union,Paratroop Drop,L,3,122.0,118.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,M,3,29.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,N,3,74.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,O,3,68.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,P,3,86.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,Q,3,80.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,R,3,81.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,S,3,41.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,T,3,106.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,U,3,92.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,V,3,78.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,W,3,54.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,X,3,114.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,Y,3,30.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,Z,3,55.0,122.0,127.0
Confederacy,Paratroop Drop,AC,2,122.0,122.0,127.0
Union,Paratroop Drop,BC,1,122.0,55.0,122.0
Confederacy,Paratroop Drop,AD,2,-Infinity,55.0,122.0
Union,Force March,BA,3,85.0,55.0,122.0
Confederacy,Paratroop Drop,AD,2,85.0,85.0,122.0
Union,Paratroop Drop,A,3,122.0,85.0,122.0
Confederacy,Paratroop Drop,AD,2,122.0,122.0,122.0,CUT-OFF
Union,Paratroop Drop,BC,1,122.0,55.0,122.0
Confederacy,Paratroop Drop,B,2,-Infinity,55.0,122.0
Union,Force March,BA,3,53.0,55.0,122.0
Confederacy,Paratroop Drop,B,2,53.0,55.0,122.0
Union,Paratroop Drop,A,3,90.0,55.0,122.0
Confederacy,Paratroop Drop,B,2,90.0,90.0,122.0
Union,Paratroop Drop,AA,3,64.0,90.0,122.0
Confederacy,Paratroop Drop,B,2,90.0,90.0,122.0
Union,Paratroop Drop,AB,3,40.0,90.0,122.0
Confederacy,Paratroop Drop,B,2,90.0,90.0,122.0
Union,Paratroop Drop,AC,3,95.0,90.0,122.0
Confederacy,Paratroop Drop,B,2,95.0,95.0,122.0
Union,Paratroop Drop,AD,3,48.0,95.0,122.0
Confederacy,Paratroop Drop,B,2,95.0,95.0,122.0
Union,Paratroop Drop,BA,3,53.0,95.0,122.0
Confederacy,Paratroop Drop,B,2,95.0,95.0,122.0
Union,Paratroop Drop,BB,3,65.0,95.0,122.0
Confederacy,Paratroop Drop,B,2,95.0,95.0,122.0
Union,Paratroop Drop,BD,3,83.0,95.0,122.0
Confederacy,Paratroop Drop,B,2,95.0,95.0,122.0
Union,Paratroop Drop,C,3,122.0,95.0,122.0
Confederacy,Paratroop Drop,B,2,122.0,122.0,122.0,CUT-OFF
Union,Paratroop Drop,BC,1,122.0,55.0,122.0
Confederacy,Paratroop Drop,BA,2,-Infinity,55.0,122.0
Union,Paratroop Drop,A,3,117.0,55.0,122.0
Confederacy,Paratroop Drop,BA,2,117.0,117.0,122.0
Union,Paratroop Drop,AA,3,91.0,117.0,122.0
Confederacy,Paratroop Drop,BA,2,117.0,117.0,122.0
Union,Paratroop Drop,AB,3,67.0,117.0,122.0
Confederacy,Paratroop Drop,BA,2,117.0,117.0,122.0
Union,Paratroop Drop,AC,3,122.0,117.0,122.0
Confederacy,Paratroop Drop,BA,2,122.0,122.0,122.0,CUT-OFF
Union,Paratroop Drop,BC,1,122.0,55.0,122.0
Confederacy,Paratroop Drop,BB,2,-Infinity,55.0,122.0
Union,Force March,BA,3,120.0,55.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,A,3,105.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,AA,3,79.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,AB,3,55.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,AC,3,110.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,AD,3,63.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,B,3,95.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,BA,3,68.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,BD,3,98.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,120.0,120.0,122.0
Union,Paratroop Drop,C,3,137.0,120.0,122.0
Confederacy,Paratroop Drop,BB,2,137.0,137.0,122.0,CUT-OFF
Union,Paratroop Drop,BC,1,122.0,55.0,122.0
Confederacy,Paratroop Drop,BD,2,-Infinity,55.0,122.0
Union,Force March,BA,3,138.0,55.0,122.0
Confederacy,Paratroop Drop,BD,2,138.0,138.0,122.0,CUT-OFF
Union,Paratroop Drop,BC,1,122.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,-Infinity,55.0,122.0
Union,Force March,BA,3,11.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,11.0,55.0,122.0
Union,Paratroop Drop,A,3,48.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,48.0,55.0,122.0
Union,Paratroop Drop,AA,3,22.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,48.0,55.0,122.0
Union,Paratroop Drop,AB,3,-2.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,48.0,55.0,122.0
Union,Paratroop Drop,AC,3,53.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,AD,3,6.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,B,3,38.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,BA,3,11.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,BB,3,23.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,BD,3,41.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,D,3,33.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,E,3,52.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,F,3,48.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,G,3,47.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,H,3,40.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,53.0,55.0,122.0
Union,Paratroop Drop,I,3,84.0,55.0,122.0
Confederacy,Paratroop Drop,C,2,84.0,84.0,122.0
Union,Paratroop Drop,J,3,23.0,84.0,122.0
Confederacy,Paratroop Drop,C,2,84.0,84.0,122.0
Union,Paratroop Drop,K,3,91.0,84.0,122.0
Confederacy,Paratroop Drop,C,2,91.0,91.0,122.0
Union,Paratroop Drop,L,3,95.0,91.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,M,3,2.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,N,3,47.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,O,3,41.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,P,3,59.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,Q,3,53.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,R,3,54.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,S,3,14.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,T,3,79.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,U,3,65.0,95.0,122.0
Confederacy,Paratroop Drop,C,2,95.0,95.0,122.0
Union,Paratroop Drop,V,3,51.0,95.0,122.0
